time,Fp1,Fp2,C3,C4
10.425781,-0.042441,-0.100252,-0.103900,-0.151480
10.429688,-0.192807,-0.351280,-0.299623,-0.208187
10.433594,-0.387629,-0.352641,-0.310166,-0.236677
10.437500,-0.367704,-0.407999,-0.403569,-0.231591
10.441406,-0.546310,-0.479285,-0.383576,-0.163956
10.445313,-0.586017,-0.573014,-0.307286,-0.057035
10.449219,-0.485639,-0.391236,-0.263713,0.051084
10.453125,-0.671215,-0.548949,-0.302120,-0.035202
10.457031,-0.516145,-0.424232,-0.150236,0.127257
10.460938,-0.581793,-0.408191,-0.180728,0.162219
10.464844,-0.586644,-0.436583,-0.177528,0.264363
10.468750,-0.721654,-0.473983,-0.129626,0.280077
10.472656,-0.842999,-0.389809,-0.073478,0.400844
10.476563,-0.875620,-0.504629,-0.040224,0.451768
10.480469,-0.764883,-0.301072,0.106871,0.621169
10.484375,-0.751210,-0.211371,0.276561,0.913324
10.488281,-0.696324,-0.053249,0.474499,1.062161
10.492188,-0.447978,0.163861,0.784609,1.211747
10.496094,-0.230995,0.349769,1.063733,1.301361
10.500000,-0.052840,0.557408,1.041284,1.339880
10.503906,0.321602,0.914235,1.200095,1.390922
10.507813,0.504477,0.998265,1.203129,1.150570
10.511719,0.646321,1.117872,1.242972,1.081115
10.515625,0.772292,1.167671,1.145197,0.956760
10.519531,0.781924,1.085763,1.007265,0.815917
10.523438,0.823231,0.953361,0.957426,0.664667
10.527344,0.730092,0.955928,0.710556,0.508068
10.531250,0.713683,0.792554,0.591893,0.431171
10.535156,0.693307,0.657533,0.565188,0.389238
10.539063,0.726276,0.739540,0.476612,0.180923
10.542969,0.516463,0.663829,0.504355,0.132310
10.546875,0.512627,0.650470,0.391296,0.132686
10.550781,0.475688,0.534570,0.319691,0.125978
10.554688,0.488349,0.427837,0.246436,-0.068731
10.558594,0.554389,0.408017,0.232053,-0.114647
10.562500,0.350086,0.387294,0.044363,-0.110515
10.566406,0.242198,0.129236,-0.062123,-0.254905
10.570313,0.267695,0.169964,0.045858,-0.183872
10.574219,0.195447,-0.049184,-0.055695,-0.173846
10.578125,0.112323,-0.080488,-0.064385,-0.061250
10.582031,-0.072992,0.042567,0.004895,-0.002495
10.585938,0.006794,0.023842,0.025962,0.185321
10.589844,-0.101780,0.130663,0.293438,0.206214
10.593750,0.085764,0.286371,0.303839,0.420407
10.597656,0.116055,0.437951,0.453072,0.468924
10.601563,0.320963,0.513478,0.664387,0.573957
10.605469,0.518059,0.702637,0.547409,0.467885
10.609375,0.567899,0.647200,0.535182,0.430133
10.613281,0.759568,0.650801,0.628575,0.215545
10.617188,0.767015,0.544684,0.371033,0.181058
10.621094,0.633461,0.511957,0.358085,0.032027
10.625000,0.592099,0.497560,0.168627,-0.055557
10.628906,0.557986,0.337529,0.094117,-0.090339
10.632813,0.461378,0.226868,0.087473,-0.236193
10.636719,0.416004,0.200536,0.103794,-0.234924
10.640625,0.351868,0.192348,-0.076844,-0.213269
10.644531,0.394759,0.182420,0.001376,-0.079469
10.648438,0.237951,0.153609,-0.059843,-0.230622
10.652344,0.209728,0.273235,-0.020554,-0.041924
10.656250,0.291602,0.078398,-0.058946,-0.208101
10.660156,0.216598,0.134185,-0.113949,-0.172502
10.664063,0.154560,0.153997,0.008077,-0.221670
10.667969,0.200765,0.005973,0.005165,-0.282204
10.671875,0.167407,0.016720,-0.061435,-0.181622
10.675781,0.042932,-0.075322,-0.142608,-0.130169
10.679688,0.035908,0.022146,0.000854,0.040608
10.683594,0.075419,0.077071,0.112135,0.067829
10.687500,0.207040,0.225027,0.286630,0.062949
10.691406,0.200073,0.299128,0.394476,0.247201
10.695313,0.474194,0.396276,0.502516,0.285495
10.699219,0.618723,0.650629,0.557732,0.241511
10.703125,0.733577,0.676423,0.609726,0.199770
10.707031,0.792124,0.705862,0.546487,0.033157
10.710938,0.974419,0.692624,0.396055,-0.164987
10.714844,1.025376,0.748454,0.187415,-0.229746
10.718750,0.862604,0.638306,0.149156,-0.510302
10.722656,0.877556,0.328371,-0.080103,-0.685364
10.726563,0.737147,0.291994,-0.382703,-0.868237
10.730469,0.690576,0.037953,-0.492147,-0.824788
10.734375,0.373458,-0.008885,-0.574347,-1.046512
10.738281,0.232557,-0.168277,-0.756113,-0.984248
10.742188,0.244672,-0.243057,-0.862657,-0.980199
10.746094,0.004121,-0.406048,-0.748659,-1.003847
10.750000,-0.018223,-0.514491,-0.969348,-0.997400
10.753906,-0.176504,-0.637897,-1.002687,-0.995995
10.757813,-0.278313,-0.727616,-0.981361,-1.073903
10.761719,-0.317360,-0.795912,-0.972388,-1.086721
10.765625,-0.418561,-0.870632,-1.029944,-0.963541
10.769531,-0.574060,-0.984069,-1.036023,-0.965637
10.773438,-0.806359,-0.979587,-1.215920,-0.831288
10.777344,-0.917684,-1.183676,-1.088745,-0.842261
10.781250,-1.000768,-1.171536,-1.004678,-0.495210
10.785156,-0.926590,-0.909520,-0.813249,-0.321121
10.789063,-0.987597,-0.887584,-0.558268,-0.127026
10.792969,-0.871300,-0.706738,-0.472587,-0.078519
10.796875,-0.619381,-0.507585,-0.295453,0.169928
10.800781,-0.623624,-0.406738,-0.142510,0.211149
10.804688,-0.413415,-0.211757,-0.029700,0.160924
10.808594,-0.269389,-0.091927,0.071796,0.119020
10.812500,-0.183306,-0.083315,-0.032990,0.091280
10.816406,-0.143475,0.026689,-0.051755,-0.061517
10.820313,0.022542,0.012962,-0.014805,-0.040567
10.824219,-0.169916,-0.163953,-0.218047,-0.126896
10.828125,-0.113601,-0.308207,-0.147350,-0.226685
10.832031,-0.188191,-0.348889,-0.280126,-0.146565
10.835938,-0.308799,-0.302687,-0.241975,-0.195364
10.839844,-0.290579,-0.354878,-0.324663,-0.317550
10.843750,-0.281679,-0.413915,-0.256846,-0.256991
10.847656,-0.209229,-0.314783,-0.256382,-0.248581
10.851563,-0.245050,-0.422476,-0.374506,-0.222950
10.855469,-0.353745,-0.443273,-0.304609,-0.258435
10.859375,-0.306753,-0.328426,-0.341751,-0.132954
10.863281,-0.377243,-0.384765,-0.463002,-0.155994
10.867188,-0.441906,-0.421604,-0.353340,-0.220537
10.871094,-0.424803,-0.619492,-0.469991,-0.344915
10.875000,-0.632334,-0.625549,-0.372137,-0.093308
10.878906,-0.725596,-0.617657,-0.322080,-0.196435
10.882813,-0.755732,-0.594844,-0.292133,-0.008697
10.886719,-0.596486,-0.558414,-0.114683,0.064804
10.890625,-0.615168,-0.354087,-0.149421,0.224886
10.894531,-0.511678,-0.257795,-0.013064,0.305714
10.898438,-0.261916,-0.143556,0.271392,0.450154
10.902344,-0.305069,0.004740,0.312471,0.505524
10.906250,-0.052114,0.024206,0.283603,0.329468
10.910156,-0.092023,0.090027,0.334833,0.243119
10.914063,0.083580,0.018790,0.176553,0.210329
10.917969,0.073967,0.078633,0.120324,0.082548
10.921875,-0.061451,0.001298,-0.162919,-0.009931
10.925781,-0.108998,-0.267747,-0.259785,-0.258547
10.929688,-0.185593,-0.333867,-0.325911,-0.191582
10.933594,-0.288924,-0.446458,-0.282011,-0.260470
10.937500,-0.432373,-0.433206,-0.274465,-0.233479
10.941406,-0.582795,-0.502704,-0.367604,-0.109784
10.945313,-0.603537,-0.552110,-0.347639,-0.053946
10.949219,-0.522412,-0.568386,-0.182395,0.049049
10.953125,-0.583350,-0.532401,-0.303099,-0.035401
10.957031,-0.605590,-0.555209,-0.253883,0.020696
10.960938,-0.655172,-0.503323,-0.285615,0.123693
10.964844,-0.722765,-0.522331,-0.068731,0.207007
10.968750,-0.686918,-0.414180,-0.047934,0.281975
10.972656,-0.731289,-0.550490,-0.013074,0.380933
10.976563,-0.888718,-0.510089,0.118062,0.489256
10.980469,-0.814423,-0.310879,0.132171,0.608307
10.984375,-0.761445,-0.252179,0.382535,0.813025
10.988281,-0.664129,0.028183,0.508906,1.016633
10.992188,-0.494355,0.127806,0.758758,1.238223
10.996094,-0.148951,0.362804,1.005589,1.301413
11.000000,0.021490,0.610783,1.218698,1.364764
11.003906,0.253031,0.824096,1.225681,1.350008
11.007813,0.512791,0.902843,1.211575,1.296498
11.011719,0.587705,1.065924,1.278829,1.086894
11.015625,0.730299,1.045448,1.126022,1.032911
11.019531,0.801221,1.098140,1.034114,0.879279
11.023438,0.772767,0.973252,0.939234,0.587092
11.027344,0.754220,0.841790,0.759711,0.550800
11.031250,0.706882,0.699752,0.726380,0.355451
11.035156,0.775813,0.642026,0.595959,0.389053
11.039063,0.620488,0.664086,0.479555,0.213060
11.042969,0.670337,0.563315,0.401321,0.171459
11.046875,0.528568,0.551772,0.420181,0.090809
11.050781,0.536364,0.430944,0.311379,0.005798
11.054688,0.588525,0.476012,0.289244,0.107338
11.058594,0.434893,0.472162,0.204854,-0.074352
11.062500,0.407176,0.306260,0.057839,-0.070878
11.066406,0.420032,0.191056,0.052869,-0.197980
11.070313,0.165055,0.063174,0.022045,-0.182772
11.074219,0.168040,0.062373,-0.144349,-0.114231
11.078125,-0.058900,0.040585,0.013686,-0.112300
11.082031,-0.124467,0.037899,0.097725,0.099164
11.085938,0.007837,0.020210,0.100043,0.109882
11.089844,-0.028684,0.158040,0.206721,0.255527
11.093750,0.149532,0.217150,0.314131,0.363939
11.097656,0.234150,0.389448,0.425997,0.400181
11.101563,0.304044,0.595581,0.587794,0.539468
11.105469,0.558070,0.595311,0.705244,0.428390
11.109375,0.566597,0.640493,0.602274,0.371535
11.113281,0.647753,0.604953,0.459584,0.288571
11.117188,0.629384,0.692076,0.408989,0.060606
11.121094,0.630983,0.534289,0.332659,0.033249
11.125000,0.655628,0.525681,0.198468,-0.034933
11.128906,0.430771,0.351463,0.077238,-0.211676
11.132813,0.514535,0.361569,0.004713,-0.121892
11.136719,0.416435,0.309217,-0.011293,-0.115024
11.140625,0.283687,0.144282,0.020049,-0.107659
11.144531,0.288533,0.250397,-0.004830,-0.114517
11.148438,0.332408,0.191517,-0.048808,-0.110625
11.152344,0.242672,0.260481,0.020104,-0.203728
11.156250,0.205111,0.130154,0.044901,-0.108339
11.160156,0.213329,0.162222,0.006479,-0.238331
11.164063,0.333433,0.038596,0.046250,-0.115437
11.167969,0.283220,0.014888,-0.046296,-0.142760
11.171875,0.174307,0.095603,-0.099524,-0.238614
11.175781,0.015401,-0.076330,-0.086616,-0.069610
11.179688,0.046723,0.078104,-0.025637,0.012088
11.183594,0.002300,0.003185,0.149564,0.061091
11.187500,0.043211,0.229659,0.273065,0.224044
11.191406,0.297751,0.320741,0.285588,0.163908
11.195313,0.413666,0.384273,0.469796,0.326918
11.199219,0.630586,0.655850,0.522133,0.259427
11.203125,0.616804,0.727114,0.482671,0.298545
11.207031,0.802664,0.765082,0.572740,0.110393
11.210938,0.909810,0.850236,0.366984,-0.133008
11.214844,1.067490,0.643977,0.178706,-0.207774
11.218750,0.968867,0.638708,-0.027637,-0.478763
11.222656,0.927458,0.464219,-0.048352,-0.612336
11.226563,0.647368,0.231432,-0.384412,-0.827914
11.230469,0.540339,0.053607,-0.494349,-0.948187
11.234375,0.398590,-0.162829,-0.519911,-0.899220
11.238281,0.286835,-0.147690,-0.680544,-0.989113
11.242188,0.254278,-0.395659,-0.755514,-1.007178
11.246094,0.111559,-0.361832,-0.783346,-0.998275
11.250000,-0.062490,-0.495634,-0.822907,-0.974713
11.253906,-0.174550,-0.533643,-0.975356,-1.042073
11.257813,-0.171590,-0.719028,-1.039679,-1.008724
11.261719,-0.291693,-0.880701,-1.066008,-0.975824
11.265625,-0.544429,-0.852529,-1.167731,-1.085285
11.269531,-0.696120,-1.010969,-1.115442,-1.017854
11.273438,-0.810569,-0.999424,-1.065964,-0.808714
11.277344,-0.894266,-1.090391,-1.154423,-0.864211
11.281250,-0.994822,-1.063347,-0.993933,-0.541994
11.285156,-1.067820,-1.061636,-0.751542,-0.357601
11.289063,-1.003941,-0.868439,-0.542532,-0.273265
11.292969,-0.832268,-0.701350,-0.334464,-0.096023
11.296875,-0.795258,-0.608486,-0.225261,0.201233
11.300781,-0.622745,-0.435522,-0.046994,0.214410
11.304688,-0.336364,-0.265156,-0.035894,0.203607
11.308594,-0.299852,-0.128586,0.036612,0.219520
11.312500,-0.116598,0.007891,0.023161,0.156163
11.316406,-0.117994,0.040482,-0.026073,-0.063921
11.320313,-0.035135,-0.182940,-0.077368,-0.082219
11.324219,-0.039420,-0.118315,-0.220226,-0.071655
11.328125,-0.234595,-0.281981,-0.285578,-0.176012
11.332031,-0.198493,-0.289693,-0.274961,-0.295183
11.335938,-0.285239,-0.323116,-0.309712,-0.294176
11.339844,-0.376314,-0.327986,-0.384719,-0.140250
11.343750,-0.318340,-0.368738,-0.387794,-0.254796
11.347656,-0.206386,-0.350297,-0.260586,-0.090827
11.351563,-0.370826,-0.304659,-0.224203,-0.084885
11.355469,-0.373215,-0.432611,-0.272113,-0.133622
11.359375,-0.348350,-0.394287,-0.414939,-0.144791
11.363281,-0.329720,-0.378909,-0.475886,-0.350990
11.367188,-0.372994,-0.520987,-0.358593,-0.248969
11.371094,-0.522778,-0.529321,-0.398574,-0.281419
11.375000,-0.641652,-0.599241,-0.439334,-0.112178
11.378906,-0.659840,-0.678919,-0.356713,-0.066947
11.382813,-0.658697,-0.497221,-0.229023,0.036735
11.386719,-0.698341,-0.511185,-0.197094,0.178675
11.390625,-0.667439,-0.396915,-0.147094,0.205838
11.394531,-0.450743,-0.265008,0.127892,0.475906
11.398438,-0.278915,-0.010957,0.290138,0.414318
11.402344,-0.116472,0.087920,0.305570,0.476050
11.406250,-0.133520,0.159928,0.243416,0.374757
11.410156,-0.071537,0.098548,0.304490,0.304211
11.414063,0.065642,0.135255,0.077913,0.162640
11.417969,-0.065041,0.049712,0.075327,-0.031011
11.421875,-0.028656,-0.016973,-0.094815,-0.032914
11.425781,-0.204821,-0.263755,-0.148543,-0.123018
11.429688,-0.171591,-0.247541,-0.316184,-0.222053
11.433594,-0.394463,-0.368954,-0.387117,-0.110144
11.437500,-0.394507,-0.500062,-0.266203,-0.252777
11.441406,-0.409355,-0.521774,-0.319396,-0.177654
11.445313,-0.590112,-0.451190,-0.229543,-0.084338
11.449219,-0.590194,-0.432314,-0.172844,0.069710
11.453125,-0.505096,-0.525112,-0.150545,0.146628
11.457031,-0.514086,-0.497201,-0.129372,0.061790
11.460938,-0.573695,-0.452108,-0.225855,0.082567
11.464844,-0.709710,-0.488645,-0.082930,0.227487
11.468750,-0.808917,-0.527815,-0.186652,0.197233
11.472656,-0.764846,-0.431763,-0.080222,0.358209
11.476563,-0.886760,-0.498525,-0.054080,0.407821
11.480469,-0.800802,-0.411802,0.149347,0.670858
11.484375,-0.649215,-0.308686,0.455118,0.828719
11.488281,-0.623924,-0.046453,0.610365,0.980774
11.492188,-0.460474,0.210353,0.812123,1.185571
11.496094,-0.318743,0.394763,0.937685,1.274602
11.500000,-0.064470,0.722767,1.203499,1.280489
11.503906,0.259056,0.877823,1.307617,1.284483
11.507813,0.512821,1.026037,1.360135,1.203283
11.511719,0.535793,1.006006,1.301874,1.100520
11.515625,0.771035,1.078543,1.204310,0.916974
11.519531,0.806252,1.026100,1.094906,0.818801
11.523438,0.740053,0.978617,0.960961,0.581590
11.527344,0.767127,0.858094,0.683351,0.523568
11.531250,0.819778,0.742825,0.716762,0.352581
11.535156,0.690558,0.658361,0.633907,0.347388
11.539063,0.735917,0.628569,0.590374,0.246084
11.542969,0.660217,0.611411,0.360603,0.105668
11.546875,0.546721,0.505108,0.413305,0.062633
11.550781,0.489352,0.622822,0.390775,0.149443
11.554688,0.539862,0.395137,0.223624,-0.045711
11.558594,0.587199,0.355354,0.216024,0.014176
11.562500,0.475049,0.404277,0.089253,-0.086205
11.566406,0.374392,0.138648,0.020959,-0.163864
11.570313,0.213009,0.018384,-0.045766,-0.122427
11.574219,0.170830,0.000687,-0.029716,-0.189073
11.578125,0.118925,-0.094047,-0.137399,-0.061858
11.582031,-0.010281,0.061341,-0.037380,0.118737
11.585938,-0.099842,0.104008,0.097110,0.159550
11.589844,-0.074608,0.044300,0.143480,0.331774
11.593750,0.106330,0.249802,0.435750,0.350687
11.597656,0.290023,0.375887,0.562642,0.471261
11.601563,0.291413,0.479459,0.535627,0.546611
11.605469,0.543078,0.550558,0.518248,0.427572
11.609375,0.625201,0.730796,0.654991,0.444353
11.613281,0.740759,0.718424,0.457068,0.264213
11.617188,0.770772,0.640543,0.346267,0.054104
11.621094,0.641362,0.619602,0.243843,-0.013642
11.625000,0.642760,0.408234,0.101057,-0.098356
11.628906,0.428826,0.315079,0.099589,-0.212332
11.632813,0.525554,0.197275,-0.000281,-0.132391
11.636719,0.368441,0.301893,-0.046177,-0.257071
11.640625,0.389189,0.254482,-0.002328,-0.260752
11.644531,0.249045,0.131957,-0.042681,-0.234194
11.648438,0.291638,0.105019,0.035906,-0.137400
11.652344,0.396439,0.187280,0.096946,-0.095411
11.656250,0.276402,0.158425,-0.036696,-0.233008
11.660156,0.283210,0.222827,0.069944,-0.083160
11.664063,0.149812,0.115679,-0.068123,-0.234452
11.667969,0.296761,-0.005048,-0.144495,-0.213539
11.671875,0.218395,0.109673,-0.022209,-0.137349
11.675781,0.102001,-0.085884,-0.047330,-0.106547
11.679688,0.070871,0.041678,-0.084784,-0.115756
11.683594,-0.014339,0.105560,0.126145,0.091627
11.687500,0.190296,0.234748,0.128082,0.128853
11.691406,0.182594,0.368001,0.378955,0.194584
11.695313,0.410530,0.508296,0.408421,0.230002
11.699219,0.489436,0.544117,0.460097,0.302500
11.703125,0.620916,0.781479,0.435245,0.292004
11.707031,0.923941,0.825715,0.528852,0.171891
11.710938,0.992318,0.785393,0.371442,-0.101981
11.714844,0.897075,0.774036,0.205714,-0.306694
11.718750,0.865230,0.665144,0.006694,-0.501305
11.722656,0.941634,0.504802,-0.197531,-0.617191
11.726563,0.762881,0.339522,-0.250400,-0.738471
11.730469,0.629625,0.055029,-0.579160,-0.890840
11.734375,0.511702,-0.080470,-0.589929,-1.063931
11.738281,0.252049,-0.163416,-0.800494,-1.056645
11.742188,0.246775,-0.337575,-0.860476,-1.003708
11.746094,0.079330,-0.420026,-0.915438,-1.082609
11.750000,0.087979,-0.522553,-0.961495,-0.972306
11.753906,-0.168861,-0.650726,-0.882247,-1.104642
11.757813,-0.217648,-0.749681,-0.906465,-1.136123
11.761719,-0.273270,-0.808340,-1.107467,-1.099518
11.765625,-0.449515,-0.979930,-1.030725,-1.148832
11.769531,-0.556329,-0.925838,-1.228759,-0.967983
11.773438,-0.723577,-1.133089,-1.136303,-0.859353
11.777344,-0.890886,-1.116409,-1.054755,-0.711099
11.781250,-0.968882,-1.082882,-0.968801,-0.521588
11.785156,-1.064213,-1.032585,-0.730763,-0.389657
11.789063,-0.851755,-0.869817,-0.696419,-0.147854
11.792969,-0.898578,-0.769985,-0.499701,-0.111710
11.796875,-0.708245,-0.537679,-0.297262,0.025834
11.800781,-0.471261,-0.395374,-0.138939,0.214333
11.804688,-0.346200,-0.199124,-0.066053,0.160739
11.808594,-0.151159,-0.183623,0.064512,0.284544
11.812500,-0.132280,0.013740,0.109949,0.111711
11.816406,-0.101646,0.033252,-0.001376,0.106080
11.820313,-0.097977,-0.127183,0.006323,-0.137953
11.824219,-0.011189,-0.164918,-0.260111,-0.085775
11.828125,-0.230527,-0.258194,-0.296900,-0.246626
11.832031,-0.266905,-0.304773,-0.387985,-0.286172
11.835938,-0.209108,-0.398051,-0.373447,-0.212413
11.839844,-0.215104,-0.264189,-0.358302,-0.304130
11.843750,-0.231035,-0.382469,-0.400043,-0.242721
11.847656,-0.273302,-0.330137,-0.300271,-0.113918
11.851563,-0.248113,-0.377832,-0.216048,-0.114090
11.855469,-0.213832,-0.345835,-0.283583,-0.133664
11.859375,-0.263898,-0.424922,-0.425202,-0.214646
11.863281,-0.438164,-0.346165,-0.305795,-0.331851
11.867188,-0.388970,-0.475035,-0.510203,-0.303906
11.871094,-0.453825,-0.565425,-0.399157,-0.325708
11.875000,-0.675004,-0.579864,-0.436123,-0.189797
11.878906,-0.706527,-0.556059,-0.359752,-0.021691
11.882813,-0.613593,-0.662982,-0.253854,-0.058126
11.886719,-0.668968,-0.556274,-0.184732,0.158904
11.890625,-0.620136,-0.387612,-0.073525,0.305488
11.894531,-0.513774,-0.164885,0.085318,0.340385
11.898438,-0.339287,-0.155314,0.281934,0.376675
11.902344,-0.141024,0.074559,0.203441,0.464755
11.906250,-0.046922,0.157197,0.354142,0.466582
11.910156,-0.094248,0.225075,0.296627,0.266496
11.914063,0.012729,0.127087,0.147181,0.246857
11.917969,0.024530,-0.023989,-0.049371,0.119301
11.921875,-0.023341,-0.111682,0.010911,-0.114815
11.925781,-0.143517,-0.226233,-0.196275,-0.171076
11.929688,-0.241572,-0.194499,-0.366044,-0.112598
11.933594,-0.353197,-0.351995,-0.235766,-0.275818
11.937500,-0.441165,-0.425916,-0.367194,-0.245195
11.941406,-0.538534,-0.475074,-0.427857,-0.188418
11.945313,-0.511094,-0.576714,-0.234325,-0.142773
11.949219,-0.505994,-0.543962,-0.288952,0.049865
11.953125,-0.639737,-0.469398,-0.231502,0.112509
11.957031,-0.645512,-0.562856,-0.120153,0.156779
11.960938,-0.711285,-0.537414,-0.087729,0.120107
11.964844,-0.708216,-0.470855,-0.180610,0.194084
11.968750,-0.784482,-0.581998,-0.036613,0.310876
11.972656,-0.762900,-0.531988,-0.058219,0.378466
11.976563,-0.806515,-0.458845,0.001513,0.538111
11.980469,-0.754176,-0.303512,0.154223,0.627179
11.984375,-0.684065,-0.238158,0.463330,0.760400
11.988281,-0.645764,-0.116557,0.651949,1.051437
11.992188,-0.528170,0.120646,0.755696,1.108850
11.996094,-0.157036,0.516177,0.963434,1.338165
12.000000,0.025365,0.547883,1.037486,1.288047
12.003906,0.161940,0.758368,1.195083,1.262640
12.007813,0.404369,1.015328,1.299053,1.290196
12.011719,0.591131,0.977038,1.270174,1.050892
12.015625,0.789429,1.042929,1.200981,0.884221
12.019531,0.873568,1.025935,1.139432,0.708491
12.023438,0.842121,0.879020,0.827280,0.603084
12.027344,0.830784,0.824483,0.793065,0.428321
12.031250,0.770177,0.732911,0.631573,0.304801
12.035156,0.650737,0.704768,0.505287,0.192930
12.039063,0.572477,0.616060,0.429092,0.179426
12.042969,0.532875,0.674691,0.392207,0.231014
12.046875,0.651185,0.555651,0.322665,0.198439
12.050781,0.606663,0.577722,0.445880,0.116571
12.054688,0.608595,0.397064,0.280855,0.093846
12.058594,0.482005,0.456270,0.300987,0.051116
12.062500,0.399230,0.284554,0.182793,-0.018036
12.066406,0.327584,0.157275,-0.009188,-0.256921
12.070313,0.327915,0.155931,0.046391,-0.106540
12.074219,0.112973,0.033738,-0.165061,-0.163632
12.078125,0.037650,-0.046131,0.040363,-0.113946
12.082031,-0.115916,0.002468,0.072166,0.006636
12.085938,-0.039058,0.124596,0.202343,0.233491
12.089844,0.009210,0.168666,0.191369,0.258645
12.093750,0.054613,0.181309,0.304862,0.343679
12.097656,0.201708,0.336264,0.530816,0.446772
